famsup,50%,Jensen–Shannon divergence(+),0.03651360153859155,0,0.7930554902956035,0.03651360153859155,0.2765230306113983
freetime,50%,Hellinger distance(+),0.17231559553920284,0,4.021756897269571,4.1940724928087745,1.3980241642695914
freetime,50%,Wasserstein distance(+),0.00270244070566574,0,4.021756897269571,0.00270244070566574,0.04195635026776811
freetime,50%,Total variation distance(+),0.07827916443665964,0,3.0582059551029603,0.07827916443665964,1.04549503984654
freetime,50%,Jensen–Shannon divergence(+),0.03387854816009924,0,0.7757309135033043,0.03387854816009924,0.26986982055446784
goout,50%,Hellinger distance(+),0.21065666319529125,0,3.8812947270325138,4.091951390227805,1.3639837967426016
goout,50%,Wasserstein distance(+),0.0022553880144625398,0,3.8812947270325138,0.0022553880144625398,0.03929751277206964
goout,50%,Total variation distance(+),0.09498228691589813,0,2.942421522438782,0.09498228691589813,1.01246793645156
goout,50%,Jensen–Shannon divergence(+),0.041580574104315114,0,0.7486185355990287,0.041580574104315114,0.26339970323444795
romantic,50%,Hellinger distance(+),0.2581044079958278,0,3.4538320264641715,3.711936434459999,1.2373121448199997
romantic,50%,Wasserstein distance(+),0.00390416433861075,0,3.4538320264641715,0.00390416433861075,0.038201203492891765
romantic,50%,Total variation distance(+),0.15343448933053694,0,2.7298149993868566,0.15343448933053694,0.9610831629057978
romantic,50%,Jensen–Shannon divergence(+),0.05065891508432888,0,0.66450554148103,0.05065891508432888,0.23838815218845297
Fjob,50%,Hellinger distance(+),0.047701199638838766,0,2.933108371273192,2.980809570912031,0.9936031903040102
Fjob,50%,Wasserstein distance(+),0.00030186837669670004,0,2.933108371273192,0.00030186837669670004,0.0312893759788441
Fjob,50%,Total variation distance(+),0.013089912280701738,0,2.327440633906058,0.013089912280701738,0.7801768487289199
Fjob,50%,Jensen–Shannon divergence(+),0.009427331520100569,0,0.5640187132362625,0.009427331520100569,0.19114868158545437
reason,50%,Hellinger distance(+),0.16216722489025442,0,3.1848809728477203,3.347048197737975,1.115682732579325
reason,50%,Wasserstein distance(+),0.00165021379260865,0,3.1848809728477203,0.00165021379260865,0.03589646239462008
reason,50%,Total variation distance(+),0.06286854824984969,0,2.5825644823838534,0.06286854824984969,0.8818110102112344
reason,50%,Jensen–Shannon divergence(+),0.03210481217092725,0,0.6117417001993268,0.03210481217092725,0.214615504123418
famrel,50%,Hellinger distance(+),0.18744435201522192,0,2.913469914405518,3.10091426642074,1.0336380888069134
famrel,50%,Wasserstein distance(+),0.00450502615508325,0,2.913469914405518,0.00450502615508325,0.030198816573508053
famrel,50%,Total variation distance(+),0.10669524987886114,0,2.328189860030055,0.10669524987886114,0.8116283699696387
famrel,50%,Jensen–Shannon divergence(+),0.036591181273641735,0,0.5614505346796718,0.036591181273641735,0.19934723865110449
studytime,50%,Hellinger distance(+),0.2947932626743151,0,3.0441719456009375,3.3389652082752526,1.1129884027584176
studytime,50%,Wasserstein distance(+),0.00632054882064489,0,3.0441719456009375,0.00632054882064489,0.03636363964426978
studytime,50%,Total variation distance(+),0.18238131469943408,0,2.542240371352053,0.18238131469943408,0.9082072286838291
studytime,50%,Jensen–Shannon divergence(+),0.058189404921304186,0,0.5845753004138002,0.058189404921304186,0.21425490177836815
paid,50%,Hellinger distance(+),0.34005242186961687,0,2.4927645577752884,2.8328169796449054,0.9442723265483018
paid,50%,Wasserstein distance(+),0.00990272022411253,0,2.4927645577752884,0.00990272022411253,0.0333439975649957
paid,50%,Total variation distance(+),0.2920950365100082,0,2.1675565916305177,0.2920950365100082,0.819883876046842
paid,50%,Jensen–Shannon divergence(+),0.06553317348719992,0,0.4760326190795783,0.06553317348719992,0.18052193085559273
internet,50%,Hellinger distance(+),0.2863402031105221,0,2.1304411064752697,2.416781309585792,0.8055937698619307
internet,50%,Wasserstein distance(+),0.00870530899654891,0,2.1304411064752697,0.00870530899654891,0.02793528290443625
internet,50%,Total variation distance(+),0.21975905165876944,0,1.8304528900061308,0.21975905165876944,0.6834039805549668
internet,50%,Jensen–Shannon divergence(+),0.05528026245538016,0,0.40690977130416023,0.05528026245538016,0.15406334458651347
Walc,50%,Hellinger distance(+),0.2780313116526746,0,2.0829638917519517,2.3609952034046264,0.7869984011348755
Walc,50%,Wasserstein distance(+),0.010218963285413829,0,2.0829638917519517,0.010218963285413829,0.02839527281178361
Walc,50%,Total variation distance(+),0.23676931331861167,0,1.843135838499827,0.23676931331861167,0.693301717272813
Walc,50%,Jensen–Shannon divergence(+),0.05327078872616807,0,0.39742170537983645,0.05327078872616807,0.1502308313686682
nursery,50%,Hellinger distance(+),0.1526678785975725,0,1.5819958270055792,1.7346637056031518,0.5782212352010506
nursery,50%,Wasserstein distance(+),0.0028519374255536497,0,1.5819958270055792,0.0028519374255536497,0.021027288639616476
nursery,50%,Total variation distance(+),0.0766922121612274,0,1.409634613542624,0.0766922121612274,0.4954422752346172
nursery,50%,Jensen–Shannon divergence(+),0.029848775858415822,0,0.30098988223405077,0.029848775858415822,0.11027955269748886
Pstatus,50%,Hellinger distance(+),0.19352013874095259,0,1.468931050268956,1.6624511890099087,0.5541503963366362
Pstatus,50%,Wasserstein distance(+),0.0028519374255536497,0,1.468931050268956,0.0028519374255536497,0.021732606497549115
Pstatus,50%,Total variation distance(+),0.08818013825845138,0,1.3982577747398808,0.08818013825845138,0.49547930433277737
Pstatus,50%,Jensen–Shannon divergence(+),0.03825073106699325,0,0.27776872447132883,0.03825073106699325,0.10533981851277402
schoolsup,50%,Hellinger distance(+),0.40241968052410754,0,1.1828971151960948,1.5853167957202023,0.5284389319067341
schoolsup,50%,Wasserstein distance(+),0.0181767886825233,0,1.1828971151960948,0.0181767886825233,0.02113461961799755
schoolsup,50%,Total variation distance(+),0.45223638205518,0,1.1445932375394898,0.45223638205518,0.53227653986489
schoolsup,50%,Jensen–Shannon divergence(+),0.07579073483960636,0,0.2239558842551228,0.07579073483960636,0.09991553969824306
traveltime,50%,Hellinger distance(+),0.27477483733762403,0,0.8754136503221482,1.1501884876597723,0.3833961625532574
traveltime,50%,Wasserstein distance(+),0.01080976282266311,0,0.8754136503221482,0.01080976282266311,0.014971713171849798
traveltime,50%,Total variation distance(+),0.22930562028622042,0,0.8191072865843986,0.22930562028622042,0.34947096895687296
traveltime,50%,Jensen–Shannon divergence(+),0.05237230517329218,0,0.16568296013365508,0.05237230517329218,0.07268508843564908
higher,50%,Hellinger distance(+),0.39124749497707095,0,0.6721969554423202,1.0634444504193912,0.3544814834731304
higher,50%,Wasserstein distance(+),0.022986558151224197,0,0.6721969554423202,0.022986558151224197,0.017529927875316046
higher,50%,Total variation distance(+),0.48447806971307666,0,0.7164995833212264,0.48447806971307666,0.4003258843447677
higher,50%,Jensen–Shannon divergence(+),0.07145265167426045,0,0.12571611060062485,0.07145265167426045,0.0657229207582951
guardian,50%,Hellinger distance(+),0.22365067298440847,0,0.2654713475119384,0.4891220204963469,0.1630406734987823
guardian,50%,Wasserstein distance(+),0.006458545792849111,0,0.2654713475119384,0.006458545792849111,0.00535552832752241
guardian,50%,Total variation distance(+),0.14920398596766726,0,0.1970684640445994,0.14920398596766726,0.1154241500040889
guardian,50%,Jensen–Shannon divergence(+),0.043446661116665404,0,0.05115097526549783,0.043446661116665404,0.031532545460721075
absences,50%,Hellinger distance(+),0.2915723759056331,0,0.307266115567184,0.5988384914728171,0.19961283049093903
absences,50%,Wasserstein distance(+),0.01141781198143793,0,0.307266115567184,0.01141781198143793,0.004907517324012221
absences,50%,Total variation distance(+),0.2615809470836061,0,0.24069088979535228,0.2615809470836061,0.16742394562631946
absences,50%,Jensen–Shannon divergence(+),0.05562770836329051,0,0.05970693663145745,0.05562770836329051,0.03844488166491599
